Date,AAPL,GOOGL,MSFT
2021-10-04,136.697998046875,133.329345703125,275.44921875
2021-10-05,138.63343811035156,135.68701171875,280.9462890625
2021-10-06,139.5078125,137.22520446777344,285.1786193847656
2021-10-07,140.77517700195312,138.881103515625,286.8715515136719
2021-10-08,140.39199829101562,139.4402313232422,286.8715515136719
2021-10-11,140.30361938476562,138.5708770751953,286.2682800292969
2021-10-12,139.0264129638672,136.11196899414062,284.9548645019531
2021-10-13,138.43695068359375,137.24217224121094,288.2920227050781
2021-10-14,141.23690795898438,140.80233764648438,294.5577087402344
2021-10-15,142.2979736328125,141.01881408691406,295.9781799316406
2021-10-18,143.9779510498047,142.42532348632812,298.97491455078125
2021-10-19,146.14918518066406,142.88319396972656,299.88946533203125
2021-10-20,146.64041137695312,141.4188232421875,299.09161376953125
2021-10-21,146.85653686523438,141.53553771972656,302.35101318359375
2021-10-22,146.08038330078125,137.22669982910156,300.7942810058594
2021-10-25,146.03128051757812,137.10751342773438,299.79217529296875
2021-10-26,146.69937133789062,138.9644012451172,301.7185974121094
2021-10-27,146.2375946044922,145.85633850097656,314.4252014160156
2021-10-28,149.89230346679688,145.48875427246094,315.57330322265625
2021-10-29,147.17091369628906,147.68031311035156,322.646484375
2021-11-01,146.34567260742188,143.14254760742188,320.45745849609375
2021-11-02,147.38706970214844,145.07327270507812,324.1156921386719
2021-11-03,148.8312530517578,146.23590087890625,324.9621276855469
2021-11-04,148.31057739257812,147.90127563476562,327.3361511230469
2021-11-05,148.84185791015625,148.4843292236328,326.9664001464844
2021-11-08,148.01541137695312,148.6628875732422,327.8711853027344
2021-11-09,148.3794403076172,148.55067443847656,326.8594055175781
2021-11-10,145.53599548339844,145.5331268310547,321.84869384765625
2021-11-11,145.48680114746094,145.4064483642578,323.4346008300781
2021-11-12,147.57266235351562,148.3107452392578,327.60858154296875
2021-11-15,147.58248901367188,148.08531188964844,326.97613525390625
2021-11-16,148.56637573242188,147.5107421875,330.3230895996094
2021-11-17,151.01625061035156,147.68130493164062,330.54718017578125
2021-11-18,155.32566833496094,149.46839904785156,332.6429138183594
2021-11-19,157.96246337890625,148.5586395263672,334.43634033203125
2021-11-22,158.42491149902344,145.9406280517578,331.23931884765625
2021-11-23,158.80862426757812,145.4219207763672,329.1436767578125
2021-11-24,159.33006286621094,145.75906372070312,329.3677978515625
2021-11-26,154.28273010253906,141.83180236816406,321.3458557128906
2021-11-29,157.65745544433594,145.17103576660156,328.1202087402344
2021-11-30,162.63592529296875,141.54701232910156,322.23284912109375
2021-12-01,162.11444091796875,140.70309448242188,321.7357177734375
2021-12-02,161.12071228027344,142.6128692626953,321.1606750488281
2021-12-03,159.23165893554688,141.6507568359375,314.84454345703125
2021-12-06,162.6555938720703,142.80140686035156,317.944091796875
2021-12-07,168.42112731933594,146.90574645996094,326.453369140625
2021-12-08,172.25830078125,147.82046508789062,326.5021667480469
2021-12-09,171.74664306640625,147.27383422851562,324.679443359375
2021-12-10,176.55787658691406,147.63592529296875,333.88079833984375
2021-12-13,172.90765380859375,145.46630859375,330.82012939453125
2021-12-14,171.52037048339844,143.55152893066406,320.0396728515625
2021-12-15,176.41029357910156,146.07928466796875,326.19024658203125
2021-12-16,169.48373413085938,144.08822631835938,316.68670654296875
2021-12-17,168.3817901611328,141.37493896484375,315.614501953125
2021-12-20,167.0142059326172,141.25721740722656,311.8228759765625
2021-12-21,170.20196533203125,143.1181182861328,319.01629638671875
2021-12-22,172.80923461914062,146.0533447265625,324.7768859863281
2021-12-23,173.43894958496094,146.55360412597656,326.229248046875
2021-12-27,177.42367553710938,147.54115295410156,333.7930908203125
2021-12-28,176.4004364013672,146.32467651367188,332.6233825683594
2021-12-29,176.4889678955078,146.29275512695312,333.3057556152344
2021-12-30,175.32798767089844,145.83937072753906,330.7421875
2021-12-31,174.7081756591797,144.49420166015625,327.81805419921875
2022-01-03,179.07659912109375,144.63336181640625,326.2876892089844
2022-01-04,176.80381774902344,144.04283142089844,320.69281005859375
2022-01-05,172.1008758544922,137.43467712402344,308.38201904296875
2022-01-06,169.22792053222656,137.40725708007812,305.9453125
2022-01-07,169.39517211914062,136.67855834960938,306.10125732421875
2022-01-10,169.4148406982422,138.3269805908203,306.3254089355469
2022-01-11,172.25830078125,139.39083862304688,307.0174560546875
2022-01-12,172.7010040283203,141.08114624023438,310.22430419921875
2022-01-13,169.4148406982422,138.24468994140625,297.0948486328125
2022-01-14,170.28067016601562,139.13597106933594,302.3583984375
2022-01-18,167.06338500976562,135.66207885742188,294.99920654296875
2022-01-19,163.55091857910156,134.7827606201172,295.6620178222656
2022-01-20,161.858642578125,132.9782257080078,293.9757385253906
2022-01-21,159.79249572753906,130.02952575683594,288.5465087890625
2022-01-24,159.01522827148438,130.4809112548828,288.8779296875
2022-01-25,157.20486450195312,126.6214599609375,281.1971740722656
2022-01-26,157.11630249023438,128.91378784179688,289.2093200683594
2022-01-27,156.6538848876953,128.6863555908203,292.2602233886719
2022-01-28,167.58485412597656,133.0216064453125,300.4673156738281
2022-01-31,171.963134765625,134.96929931640625,303.11859130859375
2022-02-01,171.7958526611328,137.30401611328125,300.9547119140625
2022-02-02,173.00604248046875,147.63442993164062,305.535888671875
2022-02-03,170.1134033203125,142.73655700683594,293.63458251953125
2022-02-04,169.82772827148438,142.93907165527344,298.2060241699219
2022-02-07,169.10858154296875,138.857177734375,293.3421325683594
2022-02-08,172.23147583007812,139.05467224121094,296.8609313964844
2022-02-09,173.659912109375,141.24224853515625,303.3428039550781
2022-02-10,169.56175231933594,138.27760314941406,294.7359924316406
2022-02-11,166.13345336914062,133.95082092285156,287.58154296875
2022-02-14,166.3699188232422,135.1912384033203,287.5426025390625
2022-02-15,170.2217559814453,136.2710723876953,292.87432861328125
2022-02-16,169.9853515625,137.3977813720703,292.532470703125
2022-02-17,166.3699188232422,132.21160888671875,283.9664611816406
2022-02-18,164.81338500976562,130.08090209960938,281.2315979003906
2022-02-22,161.877685546875,129.49285888671875,281.0264892578125
2022-02-23,157.6908416748047,127.2728500366211,273.74981689453125
2022-02-24,160.3211669921875,132.3632354736328,287.7366943359375
2022-02-25,162.39979553222656,134.12738037109375,290.3934020996094
2022-02-28,162.66578674316406,134.72340393066406,291.8389892578125
2022-03-01,160.7743377685547,133.7303466796875,288.0882873535156
2022-03-02,164.08438110351562,134.23910522460938,293.2064208984375
2022-03-03,163.75929260253906,133.56875610351562,289.0357360839844
2022-03-04,160.74476623535156,131.58067321777344,283.11669921875
2022-03-07,156.9322967529297,126.06634521484375,272.42144775390625
2022-03-08,155.09996032714844,126.7905502319336,269.4326477050781
2022-03-09,160.52801513671875,133.09043884277344,281.7882995605469
2022-03-10,156.1638946533203,132.10240173339844,278.946044921875
2022-03-11,152.43020629882812,129.54971313476562,273.554443359375
2022-03-14,148.3813018798828,125.639892578125,270.0089111328125
2022-03-15,152.78485107421875,128.8788604736328,280.4697570800781
2022-03-16,157.21798706054688,132.9512939453125,287.5413513183594
2022-03-17,158.232666015625,133.5084228515625,288.35198974609375
2022-03-18,161.54273986816406,135.7892608642578,293.4408264160156
2022-03-21,162.9219207763672,135.76531982421875,292.2003173828125
2022-03-22,166.31080627441406,139.52252197265625,296.9862976074219
2022-03-23,167.68014526367188,137.9339599609375,292.522705078125
2022-03-24,171.48277282714844,141.22232055664062,297.0254211425781
2022-03-25,172.1230926513672,141.32305908203125,296.615234375
2022-03-28,172.9900360107422,141.10610961914062,303.4718933105469
2022-03-29,176.30006408691406,142.15350341796875,308.0723571777344
2022-03-30,175.12777709960938,141.58790588378906,306.5583801269531
